datetime,close,high,low,volume,MA_7,MA_25,RSI_14,price_change_pct,volume_change_pct,hl_range_pct
2022-12-04 07:00:00,1279.41,1287.19,1240.1,324129.5466,1252.9485714285715,1222.2992,52.61693435378081,3.135807047101613,-6.630801571515765,3.680602777842923
2022-12-05 07:00:00,1259.41,1305.11,1246.61,391628.5166,1266.04,1220.7044,49.86796348836438,-1.563220546970867,20.824688988720517,4.645032197616343
2022-12-06 07:00:00,1271.32,1274.76,1241.56,301631.839,1273.8728571428571,1219.986,51.49318949936785,0.9456809140788058,-22.980113496668697,2.6114589560456887
2022-12-07 07:00:00,1231.18,1278.69,1218.01,398559.5166,1264.8328571428572,1218.9432,46.07209845892097,-3.157348267941973,32.134431803135996,4.928605078055204
2022-12-08 07:00:00,1280.18,1292.58,1222.01,406653.5447,1265.3714285714286,1221.2908,52.62839253255058,3.9799217011322385,2.030820432804603,5.512506053836174
2022-12-09 07:00:00,1263.1,1296.64,1250.0,406008.0032,1260.73,1222.0836,50.331395948782415,-1.3341873798997095,-0.15874483535518458,3.6925025730346053
2022-12-10 07:00:00,1266.35,1283.61,1259.6,182278.6396,1264.4214285714284,1222.6084,50.771682495037346,0.2573034597419088,-55.10466834068555,1.8960003158684402
2022-12-11 07:00:00,1263.01,1284.75,1255.85,180494.902,1262.0785714285712,1224.482,50.27841462799938,-0.2637501480633242,-0.9785774152771265,2.2881845749439904
2022-12-12 07:00:00,1275.4,1278.9,1240.03,363750.5481,1264.3628571428571,1227.4807999999998,52.13612764501983,0.9809898575624976,101.52954131635252,3.0476713188019535
2022-12-13 07:00:00,1320.69,1349.0,1255.1,659393.8825,1271.4157142857143,1231.8052,58.27323930962023,3.5510428100987923,81.27639558050193,7.109919814642353
2022-12-14 07:00:00,1307.44,1352.72,1301.0,554465.5717,1282.31,1235.3960000000002,56.01055327027818,-1.003263445623126,-15.912842624832813,3.955822064492445
2022-12-15 07:00:00,1266.54,1311.14,1259.27,390051.2447,1280.3614285714284,1240.3692,49.607402376392685,-3.1282506271798405,-29.652756706949923,4.095409540954105
2022-12-16 07:00:00,1166.83,1280.06,1155.32,751422.2779,1266.6085714285714,1242.7487999999998,38.15542947609672,-7.872629368199979,92.64706576643313,10.690503329533867
2022-12-17 07:00:00,1187.16,1190.03,1161.92,328881.6281,1255.2957142857144,1244.6512,41.13905557272081,1.7423275027210527,-56.2321163781402,2.3678358435257167
2022-12-18 07:00:00,1183.06,1199.54,1170.32,252260.144,1243.8742857142856,1244.5928000000001,40.71247459899708,-0.34536204050003017,-23.29758720262185,2.469866278971483
2022-12-19 07:00:00,1167.82,1195.0,1150.51,296832.7228,1228.5057142857142,1243.1564,39.08992566995817,-1.2881848765066817,17.669290952279802,3.809662447979998
2022-12-20 07:00:00,1216.94,1230.47,1163.12,465184.1943,1213.6842857142856,1243.862,46.49190496194456,4.20612765665942,56.71594085448317,5.534373099741987
2022-12-21 07:00:00,1213.78,1223.39,1203.02,245723.8377,1200.3042857142855,1244.1892,46.1037471164769,-0.2596676910940676,-47.17708797699793,1.6782283445105473
2022-12-22 07:00:00,1217.71,1237.99,1182.54,336761.6598,1193.3285714285712,1245.1424,46.699752800516094,0.323781904463738,37.0488361862338,4.553629353458544
2022-12-23 07:00:00,1219.99,1231.99,1210.0,278604.2882,1200.922857142857,1247.2312000000002,47.06548044191676,0.1872366983928897,-17.269594060837925,1.8024737907687776
2022-12-24 07:00:00,1220.41,1227.99,1214.69,123701.5301,1205.672857142857,1247.388,47.137437913850825,0.03442651169272004,-55.599559899379905,1.0897976909399263
2022-12-25 07:00:00,1218.51,1225.0,1193.18,231652.0612,1210.7371428571428,1244.35,46.82732116017603,-0.15568538442000124,87.2669327636716,2.611386037045239
2022-12-26 07:00:00,1228.11,1231.09,1211.67,162723.0857,1219.35,1242.4180000000001,48.665022562109186,0.7878474530369051,-29.755390538264727,1.5812915781159544
2022-12-27 07:00:00,1211.55,1233.73,1200.58,262437.6398,1218.58,1239.0564,45.72904761523505,-1.3484134157363714,61.27867700581591,2.736164417481746
2022-12-28 07:00:00,1190.15,1215.78,1181.06,367828.8914,1215.2042857142856,1237.042,42.18701663981411,-1.7663323841360157,40.15858840992366,2.9172793345376653
2022-12-29 07:00:00,1200.49,1206.57,1186.77,249130.4869,1212.7442857142858,1233.8852,44.42685472194298,0.8687980506658866,-32.2700057758432,1.649326525002287
2022-12-30 07:00:00,1199.99,1202.15,1181.08,266014.2115,1209.8871428571429,1231.5084000000002,44.33740157377228,-0.04164965972227597,6.77706081262428,1.7558479653997254
2022-12-31 07:00:00,1196.13,1208.46,1191.66,139379.2811,1206.4185714285713,1228.5008,43.60741910646108,-0.32166934724455754,-47.60457333686474,1.40452960798575
2023-01-01 07:00:00,1200.34,1204.67,1190.57,117762.0685,1203.8228571428572,1227.2671999999998,44.67727487160588,0.3519684315249849,-15.509631294833826,1.1746671776330155
2023-01-02 07:00:00,1214.0,1224.29,1193.0,252794.14,1201.807142857143,1224.62,48.11668721318183,1.1380108969125446,114.66516614388445,2.5774299835255325
2023-01-03 07:00:00,1214.55,1219.89,1204.93,205519.4944,1202.2357142857143,1222.678,48.25617490386569,0.04530477759472351,-18.700847100332318,1.2317319171709717
2023-01-04 07:00:00,1256.9,1272.6,1212.71,457799.6648,1211.7714285714283,1222.3000000000002,57.688913018896365,3.4868881478737013,122.75242849176648,4.764897764340828
2023-01-05 07:00:00,1251.24,1259.95,1242.81,272805.33,1219.0214285714283,1221.8292000000001,56.213983364143665,-0.4503142652557912,-40.40945178079562,1.3698411176113376
2023-01-06 07:00:00,1269.14,1276.7,1236.0,342344.2023,1228.9,1221.5788,59.721305235659194,1.4305808637831374,25.490290933831815,3.2068960083205984
2023-01-07 07:00:00,1264.07,1271.09,1261.3,129474.2884,1238.6057142857144,1219.3139999999999,58.29692658112014,-0.3994831145500255,-62.180084391632185,0.7744824258150232
2023-01-08 07:00:00,1290.16,1296.0,1257.77,213636.7848,1251.4371428571428,1218.6228,63.1655002423454,2.063967976457004,65.00325079214724,2.9631983629937384
2023-01-09 07:00:00,1320.39,1344.91,1285.44,581727.6968,1266.6357142857141,1220.7768,67.84906040691467,2.343120233149376,172.2975340340359,4.503972311211083
2023-01-10 07:00:00,1335.62,1347.69,1316.8,459660.2307,1283.9314285714286,1227.5284000000001,69.9239212743121,1.153447087602899,-20.983609130436033,2.3127835761668813
2023-01-11 07:00:00,1389.39,1398.0,1321.04,472465.9556,1302.8585714285714,1235.6176,75.84966961200705,4.025845674667949,2.78591099353942,5.539121484968225
2023-01-12 07:00:00,1415.92,1438.0,1361.92,877712.4492,1326.3842857142856,1244.932,78.13835799653059,1.9094710628405176,85.77263373090327,5.373184925702012
2023-01-13 07:00:00,1451.2,1464.0,1401.03,499377.8649,1352.392857142857,1256.2672,80.75082979795738,2.4916661958302777,-43.104616397413174,4.339167585446528
2023-01-14 07:00:00,1549.9,1599.98,1449.14,940691.7774,1393.2257142857143,1269.5855999999999,85.8465399429351,6.801267916207276,88.37274206944932,9.732240789728364
2023-01-15 07:00:00,1552.52,1566.66,1516.03,387832.7138,1430.7057142857143,1283.1352,85.95284402229728,0.1690431640750889,-58.7715420589792,3.261149614819784
2023-01-16 07:00:00,1576.94,1604.5,1521.31,574622.8953,1467.3557142857142,1297.5044,86.93762258604181,1.572926596758828,48.16256464541695,5.275406800512388
2023-01-17 07:00:00,1565.57,1609.0,1541.15,506771.7219,1500.2057142857143,1311.3276,83.98537132461637,-0.721016652504225,-11.807948126497136,4.333884783178006
2023-01-18 07:00:00,1511.43,1610.0,1501.39,752534.8857,1517.6399999999999,1322.9684,71.52952190069043,-3.4581653966286985,48.49583218230471,7.185910032221135
2023-01-19 07:00:00,1551.09,1564.43,1509.15,308679.4645,1536.9499999999998,1336.2716,74.51167626043372,2.6240050812806226,-58.98137476870995,3.5639453545571165
2023-01-20 07:00:00,1658.52,1669.9,1542.02,440570.9974,1566.5671428571427,1353.488,80.47705728308294,6.9260971316944975,42.72766674441344,7.7104888695945855
