open,high,low,close,volume,rsi,pct_change
355.15,372.5,353.9,367.42,18277.0194,70.0686287343854,3.746999858816902
367.42,375.5,350.02,362.12,26237.64398,67.1027338757758,-1.442490882368952
362.12,384.84,359.0,380.65,18121.58484,71.62496515412363,5.117088258036007
380.63,425.0,370.02,405.0,25409.00111,76.24598841786108,6.396952581111259
405.03,475.0,392.8,469.0,30398.35831,83.74086965970483,15.802469135802477
467.57,484.47,450.0,461.82,21428.63117,80.66585843548737,-1.5309168443496834
461.0,465.0,436.14,462.84,21691.11759,80.77386784026778,0.22086527218396768
462.84,486.94,453.0,472.31,23761.11416,81.79095537001007,2.0460634344481976
472.32,477.5,453.5,466.17,23967.24816,78.87740781201815,-1.2999936482395058
466.17,515.0,385.0,421.7,51313.49571,61.726969373868165,-9.539438402299593
421.92,460.0,387.01,427.43,45184.22265,62.84789850919315,1.3587858667299058
428.05,465.97,413.74,457.51,33072.21995,68.12549984486111,7.037409634326086
457.53,471.91,445.0,457.63,25796.14,68.14494089450497,0.02622893488666289
457.31,485.9,440.11,460.3,24490.05997,68.60378829306798,0.5834407709284894
460.3,470.98,445.0,466.67,23182.65949,69.72425150451363,1.3838800782098648
466.66,468.67,445.21,452.26,25387.11695,64.14716888294751,-3.0878350868922433
452.26,455.1,400.0,411.01,38638.76036,51.458290674758885,-9.120859682483529
413.5,427.61,375.01,406.33,41343.73269,50.243962145104184,-1.1386584268022748
406.52,456.78,390.0,442.56,41064.60305,58.423612794502404,8.916398001624293
442.56,488.0,426.4,460.0,41918.34044,61.688588463183,3.940708604483012
460.0,460.05,403.2,427.35,34919.25938,53.25663315011287,-7.097826086956516
427.35,512.0,427.35,508.7,29763.16644,65.79988378163446,19.035919035919036
508.44,639.27,494.89,620.0,59387.02259,75.49042735559034,21.879300176921568
622.0,705.69,539.93,683.99,57694.18773,79.14855132744411,10.320967741935494
683.98,747.6,630.5,679.76,60919.26902,78.31642649230858,-0.6184300940072274
679.76,689.0,594.6,674.95,39778.16165,77.32094755933349,-0.7076026832999793
673.75,712.0,669.22,682.81,26866.0533,77.81714978799133,1.164530705978195
681.8,728.0,680.33,707.64,31398.4476,79.35392439418911,3.6364435201593492
707.62,798.88,638.0,784.0,45673.70777,83.20690957730298,10.790797580690747
784.0,864.9,729.01,798.0,69423.62125,83.80370078511123,1.7857142857142794
798.0,828.0,661.0,790.21,72526.28416,82.05627912369664,-0.9761904761904749
794.62,845.99,705.98,782.41,78222.53998,80.25188425273053,-0.9870793839612313
784.0,796.0,504.99,635.97,154630.49482,55.55300995942724,-18.716529696706317
635.15,714.99,627.97,640.34,79001.05634,55.98831760208246,0.6871393304715534
640.33,667.64,563.49,658.0,95431.94156,57.78755468296924,2.7579098603866647
659.4,744.0,599.99,714.95,78544.84102,63.035538836991606,8.655015197568394
713.12,750.0,712.56,750.0,60052.47905,65.84955955451595,4.902440730120983
750.0,766.05,693.18,739.89,51339.2782,64.32833598801271,-1.3480000000000047
739.89,744.93,645.88,707.89,72679.61288,59.63256241012099,-4.324967224857746
709.5,757.87,703.0,733.99,64028.12647,62.06488644444825,3.6870135190495645
732.9,735.0,635.82,681.06,89879.99994,54.84730620090795,-7.211269908309381
680.01,740.0,672.86,733.98,62628.24458,59.87185804696649,7.7702405074442815
733.01,763.55,716.8,754.99,53909.25885,61.694357144702195,2.8624758167797415
754.99,899.5,749.06,855.28,113257.78355,68.94485860122353,13.283619650591394
855.13,950.01,810.0,934.03,89041.45688,73.22971182364994,9.207510990552791
934.03,1009.72,890.01,940.0,102894.47384,73.52790602006668,0.6391657655535621
940.0,1045.0,930.0,959.3,97374.0163,74.51618212388162,2.0531914893616943
958.0,1017.56,950.0,1004.11,71954.27895,76.69188446414536,4.671114354216632
1003.71,1125.0,999.9,1123.09,65278.81957,81.26550967205644,11.849299379550038
1123.09,1239.18,910.0,1133.18,158831.54798,81.5953344103333,0.8984141965470371
1133.18,1326.5,1104.85,1291.0,118702.88684,85.80488561422504,13.927178382957695
1291.0,1440.0,1201.1,1247.0,160185.0129,80.29109146458413,-3.4082106893880693
1249.03,1332.49,1021.0,1138.93,194546.29387,68.62654574854466,-8.666399358460296
1136.45,1288.5,1069.01,1253.87,93763.47261,73.10230092887936,10.09192838892643
1253.87,1427.01,1252.0,1388.02,75893.43201,77.1920319755405,10.698876279040093
1388.1,1391.89,1220.89,1347.0,98391.19585,73.51138725247755,-2.955288828691227
1347.99,1383.13,1258.12,1271.0,69236.70476,67.1252269975699,-5.642167780252416
1268.67,1275.01,780.0,1000.0,343889.36509,50.3338669860897,-21.321793863099924
999.99,1075.51,755.0,1000.0,436333.67326,50.33386698608971,0.0
1000.0,1075.2,924.21,994.0,294545.71207,50.01262589696903,-0.6000000000000005
993.3,1079.0,941.0,1032.5,167954.11253,52.1240820586466,3.8732394366197243
1032.5,1165.4,1031.0,1152.75,123352.58362,58.08004026232063,11.646489104116231
1150.37,1152.69,998.0,1049.0,175031.00789,52.06214917673922,-9.000216872695733
1049.0,1090.15,908.0,993.0,185212.52002,49.104649954059134,-5.338417540514772
993.0,1030.0,909.0,980.0,160159.63958,48.417042129910485,-1.309164149043307
981.2,1074.0,953.09,1061.0,134257.7947,52.84750608798988,8.26530612244898
1060.34,1115.0,1030.26,1056.52,119415.93495,52.57852050342093,-0.42224316682375473
1055.29,1082.0,986.0,1051.03,145113.638,52.22770043670405,-0.5196304849884537
1051.03,1127.99,1032.2,1118.99,96894.33839,56.12990761500694,6.466038076934066
1118.99,1277.0,1112.0,1251.96,143510.73586,62.571858649787224,11.883037381924776
1251.96,1258.89,1161.65,1177.01,105292.76808,57.450931507595115,-5.986612990830387
1177.01,1186.85,1051.0,1085.5,155278.55404,51.86929572452048,-7.7747852609578505
1084.63,1135.0,1029.0,1124.81,100372.03783,53.93949561235169,3.6213726393367063
1125.96,1164.99,981.0,1041.94,203355.29052,49.140920171063556,-7.367466505454246
1041.89,1047.2,783.67,922.3,377375.22874,43.16987947698438,-11.482427011152286
923.67,998.0,851.0,971.0,160037.88129,46.043866528355785,5.280277566952196
971.0,975.0,789.0,823.56,186446.0316,39.526583883456645,-15.18434603501545
821.6,862.47,634.94,697.92,365516.52899,34.982531839811855,-15.255719073291562
697.93,798.0,570.1,779.25,648944.4204,39.80656896967999,11.65319807427787
779.99,849.0,714.18,754.0,356403.4441,38.8429873546371,-3.2402951555983273
753.19,786.93,751.0,781.66,10516.2619,40.54094646477297,3.6684350132625942
781.66,882.2,781.66,877.0,95447.67289,46.09624774635603,12.197118951974018
876.3,911.2,800.0,851.15,214818.06768,44.87209378267845,-2.9475484606613533
851.15,857.0,768.28,808.99,189323.408,42.872358180643474,-4.953298478529044
808.58,877.56,807.46,866.66,143586.93121,46.3917065523101,7.128641886797116
866.39,871.0,820.0,841.57,110305.93537,45.09023740610537,-2.895022269402059
841.57,924.99,841.3,919.09,150342.85558,49.7781945772772,9.211354967501206
919.09,946.66,895.59,924.55,155637.78524,50.101331502647696,0.5940658695013479
924.55,948.48,901.36,938.67,115540.16349,50.97974017234791,1.5272294629819827
938.6,974.0,933.48,969.99,110091.03618,52.95792062870445,3.3366358784237438
969.99,978.5,897.0,911.0,160129.79518,48.95114964452761,-6.081505994907166
911.0,956.22,906.04,938.11,80099.49534,50.79370304650787,2.9758507135016377
939.17,961.0,873.0,882.99,120056.67502,47.07343380352824,-5.875643581243139
882.99,908.88,812.87,835.89,176200.55151,44.10101844499769,-5.334148744606393
836.35,871.96,786.6,801.49,137561.85113,42.014349832992266,-4.115374032468388
801.47,885.0,785.99,851.6,154507.41338,46.02099070886073,6.252105453592693
851.59,875.0,805.0,833.94,89311.5794,44.84494457700742,-2.0737435415688066
833.92,849.5,813.18,841.19,59431.26474,45.461123125904344,0.8693671007506509
841.46,882.0,833.0,867.98,74911.4656,47.78255661201173,3.184773951188191
867.98,897.49,860.69,870.11,63487.68425,47.97217362895071,0.24539735938615692
871.84,891.0,850.3,853.5,53620.45209,46.552528830545945,-1.9089540402937533
853.5,879.96,848.65,870.63,43785.00503,48.25329805230444,2.007029876977162
870.63,876.22,850.0,856.28,39436.26006,46.90671704135159,-1.6482317402340851
856.27,870.78,852.3,856.02,34170.2942,46.88118942668483,-0.030363899658991667
856.51,868.0,836.24,866.66,29735.01829,48.12536932018649,1.2429616130464227
866.61,871.75,847.2,849.84,30567.79813,46.279943046126235,-1.9407841598781506
849.81,853.18,803.01,813.11,48658.06883,42.45171755728826,-4.321990021651134
813.31,826.2,718.4,749.9,109013.2838,36.80877528148793,-7.773855935851238
749.02,772.07,684.0,695.46,76312.77819,32.76872396777966,-7.259634617949051
695.48,727.92,640.0,723.71,116545.37303,36.6541504639006,4.0620596439766565
723.65,745.0,673.06,680.58,63012.67972,33.47351195678013,-5.9595694407981075
680.58,735.0,659.15,720.85,73967.35869,38.812293878973975,5.91701196038672
721.0,740.5,676.31,697.11,67732.85988,36.93072885703425,-3.2933342581674463
696.52,713.76,680.0,689.94,55735.18315,36.357449304906936,-1.0285320824547028
690.16,703.54,585.0,610.1,89904.25415,30.65162790585155,-11.572020755428014
610.1,621.12,570.0,608.83,94426.72453,30.569445244748565,-0.20816259629569123
608.83,625.3,584.15,599.05,64720.20994,29.904504294117057,-1.6063597391718698
599.03,609.26,544.0,546.95,68022.4592,26.586749278429636,-8.697103747600355
547.98,560.0,450.0,537.0,248817.226,25.993626475152077,-1.8191790840113464
537.39,560.0,515.8,556.88,184798.77062,29.38335147205518,3.70204841713222
556.88,567.87,515.0,557.0,135426.91549,29.404370987694147,0.021548628070688913
557.0,590.52,545.11,559.17,117019.17321,29.811232295659806,0.38958707360861045
559.15,578.6,516.0,539.92,111106.19916,28.255525832461075,-3.4426024285995283
539.78,544.72,506.71,543.03,106416.06746,28.901068776069714,0.5760112609275447
543.2,545.99,518.63,520.22,87710.78945,26.983361513815325,-4.200504576174424
521.17,536.0,512.0,523.74,71903.1713,27.77975813631663,0.6766368075045159
523.95,527.67,465.56,485.0,151084.23688,24.599674311080886,-7.396799938900978
485.0,491.55,446.0,448.5,138188.76042,22.039709978564492,-7.525773195876284
448.5,466.0,440.14,446.67,89895.47885,21.916564084688172,-0.40802675585284165
446.07,449.43,380.0,384.0,225341.94316,18.171937022860295,-14.030492309758891
383.87,412.04,366.0,392.43,292254.79437,20.148327186449347,2.1953125000000018
392.4,419.4,388.52,393.92,167833.59399,20.513758494198452,0.3796855490151074
393.93,399.91,356.9,378.58,150493.99422,19.52316443253949,-3.8941917140536186
378.58,394.87,375.0,385.05,113242.14191,21.250442305113708,1.7090179090284874
385.0,419.08,380.13,415.01,137897.55565,28.864242736777364,7.780807687313329
415.0,416.5,370.0,378.16,140598.39668,25.587371293765138,-8.879304113153896
378.15,387.03,365.61,381.22,120314.05875,26.33524387044495,0.8091812989210911
381.56,385.91,362.54,368.89,74458.69141,25.23470465701746,-3.234352867110868
368.89,394.75,368.28,384.51,71463.42848,29.267356269820215,4.234324595407846
384.51,404.05,384.0,400.4,57395.52936,33.2137915990734,4.132532313853998
400.4,431.99,387.1,399.44,151653.50413,33.093658715221196,-0.23976023976023386
399.25,418.68,391.4,416.07,81394.29605,37.32285964880325,4.163328660124166
415.53,433.54,410.38,429.52,86706.68627,40.5935494810364,3.2326291249068717
429.9,499.0,412.88,495.67,249766.38316,53.45744851414621,15.400912646675359
494.3,530.0,480.22,495.11,251752.08782,53.35212300049809,-0.11297839288235689
494.69,515.0,485.58,502.68,121283.3338,54.65279682992684,1.5289531619236074
502.68,535.0,502.51,533.88,108739.15395,59.646892942622124,6.206731916925268
533.88,538.0,497.31,511.46,130359.52549,54.962646622463836,-4.199445568292504
512.09,521.2,500.02,502.56,96541.96382,53.17732101306251,-1.7401165291518361
502.56,526.99,501.12,526.09,73161.95251,57.141083214791905,4.68202801655524
526.49,571.61,521.03,568.14,112235.77328,63.145497420092966,7.992928966526636
568.14,622.17,556.5,617.09,160209.03951,68.6512971254663,8.615834125391642
616.8,624.5,570.23,604.87,159364.95353,66.0004778067572,-1.9802621983827318
604.87,643.49,589.0,620.92,120127.3728,67.76123046004192,2.653462727528222
620.67,649.11,618.02,645.09,77475.70793,70.25907978131694,3.8926109643754536
644.58,712.99,643.76,701.58,171437.66972,75.112507151653,8.756917639399164
701.16,703.3,593.83,618.0,341439.50428,59.612073834240036,-11.913110407936378
617.73,666.19,600.0,661.51,155754.00815,63.80010834123134,7.040453074433661
661.51,686.82,635.73,643.46,134803.48389,60.975321988461246,-2.728605765596881
643.41,694.9,638.76,682.86,113128.36337,64.65412571377885,6.12314673794796
683.5,700.49,665.28,690.85,110020.23869,65.36712818563454,1.1700787862812367
690.85,695.3,662.2,670.78,112494.9172,61.98474798546017,-2.90511688499675
670.78,675.6,627.58,672.0,133123.66675,62.11308425520301,0.18187781388832036
671.99,691.99,663.0,688.56,86185.5033,63.894831512964224,2.4642857142856966
688.55,792.08,685.39,779.0,229419.209,71.71756520702591,13.134657836644603
779.0,810.0,756.91,785.99,179924.40215,72.2185736163007,0.897304236200247
785.8,832.66,781.56,819.5,128631.18764,74.54644314328452,4.263413020521889
819.5,839.99,752.49,794.3,166871.16002,69.80918082902397,-3.075045759609518
794.3,799.14,701.0,752.49,284237.06328,62.69098531415047,-5.263754249024288
753.0,777.0,720.02,748.99,135106.19621,62.11995252558424,-0.46512246009913216
748.99,760.74,710.26,751.75,112353.37758,62.41071990323737,0.3684962416053539
752.4,769.88,720.0,722.52,102019.29933,57.38670550970922,-3.8882607249750567
722.52,737.23,663.0,676.96,216953.54991,50.555467777377594,-6.305707800476101
676.96,690.2,633.2,684.11,166801.07487,51.53059835342172,1.0561923895060277
684.56,742.0,666.31,729.08,136022.39207,57.24224028499015,6.573504261010665
729.08,743.9,686.0,727.49,183466.9224,56.986543920062886,-0.21808306358699348
727.49,740.0,695.0,704.91,127191.21863,53.34242780815098,-3.103822732958539
704.91,712.84,673.52,706.29,118902.46895,53.53797781137947,0.19576967272416645
706.8,719.25,662.0,667.62,106723.38375,47.52686808045421,-5.475088136601103
667.62,694.9,656.0,692.6,106541.66307,51.328502463281424,3.7416494412989554
693.26,717.8,682.31,697.0,88828.85641,51.98832200084772,0.6352873231302292
697.0,729.88,688.4,716.16,86004.7409,54.858159062794506,2.7489239598278203
716.16,720.46,688.0,696.7,96085.15451,51.49165443565956,-2.7172698838248355
697.1,699.6,637.32,640.99,107059.5769,43.29953580506489,-7.996268121142536
640.86,669.0,560.0,577.19,257099.77096,36.197126647281856,-9.953353406449395
577.19,612.1,550.0,602.18,195854.62497,40.32605598496304,4.329596839862071
602.08,617.46,568.7,585.55,118076.26273,38.5387240262546,-2.761632734398356
585.56,607.62,578.32,586.0,77654.12532,38.61800435169088,0.07685082401163168
586.03,592.0,557.43,570.4,97097.26713,36.84371660594834,-2.662116040955631
570.81,576.2,506.11,511.5,153197.83278,31.044219329472842,-10.32608695652174
511.5,573.43,510.0,567.36,189082.83788,40.5946469373112,10.920821114369495
567.09,585.83,541.2,557.19,122132.2701,39.52142524961489,-1.792512690355319
557.87,586.73,552.98,577.81,100101.52276,42.82208945919139,3.7007125038137634
577.81,590.26,564.93,579.0,83840.84162,43.01537549132219,0.2059500527855196
579.0,599.17,572.9,590.85,80258.14719,45.00889596896382,2.0466321243523433
590.85,628.81,590.1,619.66,84123.33235,49.62317053104985,4.876026064144856
619.66,625.47,580.15,591.02,96339.44507,45.53291114157487,-4.621889423232095
591.02,614.0,570.36,609.05,89053.74351,48.41556449357951,3.0506581841561964
609.29,613.35,593.4,607.4,70152.92117,48.164342997382164,-0.27091371808554143
606.68,618.0,598.24,605.16,60174.1888,47.80171276073803,-0.36878498518274627
605.2,608.45,593.33,598.68,49228.00755,46.70618240735887,-1.070791195716836
599.29,608.97,591.0,592.87,38908.0653,45.694986461241065,-0.9704683637335343
592.44,592.87,501.13,524.11,190350.58429,35.81296761601987,-11.597820770151968
524.64,535.51,508.66,531.69,145813.07819,37.41966118688703,1.4462612810288045
531.08,538.88,482.0,493.0,158223.14812,32.893682885086236,-7.276796629615012
493.0,501.97,449.06,475.47,181842.19417,31.06056721962035,-3.55578093306288
475.47,529.0,460.0,519.29,206093.0733,40.0537699578282,9.216144025911198
519.3,521.0,481.62,487.48,160532.53607,36.34703412608777,-6.1256715900556475
487.47,503.28,483.72,496.74,131095.45173,38.14167836992351,1.8995651103635103
496.45,507.6,492.7,497.14,117316.93221,38.22270397997505,0.08052502315094578
497.15,524.48,487.27,517.95,143826.68272,42.44640715031253,4.1859435973770065
517.77,548.2,510.01,537.97,148148.38064,46.25348272522586,3.8652379573317797
537.68,542.02,515.08,536.49,123892.0424,46.011176416800765,-0.2751082774132385
536.34,544.98,521.11,526.18,79862.90544,44.27127768614452,-1.9217506384089256
526.32,526.44,450.0,462.09,212659.53437,35.32801216836679,-12.180242502565664
462.4,481.0,455.0,473.41,94465.26834,37.72108515335749,2.449739228288883
473.4,475.81,419.53,454.41,198264.10079,35.35626574540499,-4.013434443716868
454.29,474.47,444.37,458.7,122942.1165,36.326905631712684,0.9440813362382006
459.04,460.81,429.0,429.34,84003.09976,32.707310662583026,-6.400697623719209
429.81,445.95,420.19,441.64,99156.36437,35.60222792764207,2.864862346857966
441.36,443.96,416.45,420.22,112309.56714,32.94427511958967,-4.850104157232127
420.48,442.0,404.48,434.77,159495.30942,36.41676447844172,3.4624720384560437
434.77,463.15,434.51,454.09,157169.20242,40.80057112641972,4.443728868137176
454.2,457.77,443.73,452.1,111226.62846,40.49090274490022,-0.43823911559381923
452.14,481.83,444.16,476.25,182585.11018,45.86108372389592,5.3417385534173745
476.32,486.98,457.0,461.82,186954.55478,43.344160132831576,-3.0299212598425163
461.78,482.7,458.02,467.38,101886.20199,44.60565160858403,1.2039322679831876
467.19,480.0,458.8,467.87,125806.0083,44.722465441652155,0.10483974496127146
467.79,476.0,451.29,470.47,100428.64802,45.38063443609647,0.5557099194220649
470.48,487.99,461.5,485.57,83629.95382,49.16619059653531,3.2095564010457656
485.57,495.98,482.05,486.77,144703.13626,49.46593855130389,0.24713223634078574
486.55,488.98,468.2,471.71,89532.14109,45.8147263164517,-3.0938636316946377
471.73,473.23,427.69,432.48,173640.9762,37.955443541077365,-8.316550422929335
432.55,452.69,424.2,444.99,159022.59726,41.407242103246624,2.8926193118756993
444.99,445.36,416.94,431.14,181877.07924,38.83149612727326,-3.112429492797597
431.14,442.47,424.62,432.46,150320.32532,39.21955661878211,0.30616505079557044
432.43,440.0,428.26,433.19,122253.69397,39.4483435493115,0.16880173888915717
433.2,455.0,430.52,449.78,140415.27048,44.5560908221972,3.8297282947436395
449.79,480.57,444.03,478.49,172440.71343,52.08821113464758,6.383120636755746
478.49,512.0,465.29,498.76,215318.06761,56.573809434243195,4.236243181675681
498.89,515.47,468.01,479.41,236137.8071,51.60678078469357,-3.8796214612238256
479.4,484.15,462.57,468.57,171308.06705,49.01077413648667,-2.2611126175924645
468.7,471.02,440.0,449.04,160873.38244,44.65261052574956,-4.168000512196679
449.04,468.97,441.18,460.23,74259.64067,47.531488381258875,2.4919828968466007
460.23,472.2,454.19,457.47,60684.89595,46.88373163071258,-0.599700149925031
457.47,469.82,447.11,450.05,106561.46081,45.104115983122334,-1.6219642818108282
450.05,484.27,448.47,479.28,158286.759,52.718048616539,6.494833907343622
479.24,485.77,464.0,472.1,170475.54936,50.85227086240473,-1.49808045401435
472.11,485.0,460.0,462.64,173976.2192,48.420720829365266,-2.003812751535694
462.17,474.0,455.84,470.09,198304.79211,50.43089530101691,1.6103233615770263
470.09,472.0,460.82,469.29,156862.59361,50.20462860195908,-0.17018017826372356
468.44,472.0,461.6,466.4,138747.56334,49.34334712392094,-0.6158239041957114
466.4,469.79,446.1,456.23,179581.79415,46.33115759852873,-2.1805317324185114
456.19,457.3,427.0,432.22,214913.57229,40.10638988072083,-5.26269644696754
432.2,434.99,406.55,420.41,209570.0844,37.441692518404935,-2.732404793854981
420.37,425.52,407.43,410.62,178421.10672,35.34525046972686,-2.328679146547419
410.62,420.01,396.61,417.52,201156.61154,37.98099472150342,1.6803857581218606
417.58,419.53,401.86,407.21,179498.57515,35.64285946516381,-2.4693427859743267
407.21,413.24,400.16,408.79,158913.77206,36.29014074457698,0.3880061884531383
408.77,413.28,397.08,405.28,166496.42465,35.43744629142861,-0.8586315712224013
405.19,412.76,369.19,378.21,207706.11078,29.651022002215075,-6.679332806948279
378.2,380.42,347.25,355.48,275047.10788,25.836214699941024,-6.009888686179621
355.48,369.9,350.51,363.3,244268.20567,29.21058887387548,2.199842466524138
363.21,365.87,325.95,331.81,264274.13378,24.396820657069796,-8.667767685108728
331.88,332.98,304.45,317.69,335634.67243,22.598484417314634,-4.2554473945932925
317.49,327.13,313.42,317.89,135524.79994,22.685416296273605,0.06295445245365627
317.96,321.99,280.68,283.81,307713.22214,18.80885811696197,-10.720689546698537
283.81,283.81,250.0,278.41,485174.37541,18.275942803230972,-1.902681371339976
278.47,304.45,276.3,281.12,438620.64156,19.50849698995851,0.9733845767034177
281.46,298.6,277.55,287.17,235665.2551,22.324986929731946,2.152105862265219
286.84,318.0,285.0,317.51,342556.46068,34.67057754055908,10.565170456524008
317.51,321.33,281.79,294.11,384021.38829,30.62737681555036,-7.369846619004116
294.1,307.4,288.2,299.42,288483.44841,32.5496356833422,1.805446941620481
299.3,304.04,269.5,270.51,219153.78936,28.000509853986458,-9.655333645047104
