open,high,low,close,volume,rsi,pct_change
3779.54,3789.99,3622.76,3660.02,661.63639,39.87894566055606,-3.1740740740740736
3660.02,3979.87,3653.69,3920.75,727.994713,46.086478341694026,7.123731564308389
3928.0,3976.99,3850.05,3882.35,526.727987,45.343910224768095,-0.9794044506790778
3882.36,4249.94,3872.81,4193.0,628.170966,52.071797871145336,8.001596970906789
4192.11,4300.0,4101.0,4174.5,849.785325,51.66393636485152,-0.44121154304793686
4178.98,4263.86,3952.01,4174.69,1602.309565,51.66812343618322,0.0045514432866156085
4175.0,4380.0,4138.1,4378.51,720.353183,56.06484646445649,4.882278684165775
4378.49,4406.52,4240.04,4378.48,726.963685,56.06403804088835,-0.0006851645879657475
4400.0,4561.63,4360.0,4380.0,655.756974,56.09857896269801,0.03471524364619949
4380.0,4467.33,4180.8,4310.0,1082.323563,53.99337865899084,-1.5981735159817378
4314.9,4373.0,4142.0,4208.59,868.465101,51.00703964216104,-2.352900232018562
4208.59,4355.0,4110.0,4292.43,779.138638,53.3064206543392,1.9921161244027097
4318.99,4417.0,4292.0,4369.0,506.529176,55.36671001539169,1.7838380590947223
4369.0,4479.5,4312.56,4423.0,297.5975,56.813929944648564,1.2359807736324058
4425.0,4658.0,4425.0,4640.0,518.462004,62.1281851727241,4.906172281257071
4640.0,4889.98,4550.0,4786.95,646.463145,65.24697346622571,3.1670258620689618
4786.95,4960.0,4680.59,4783.06,1043.221773,65.09415477892567,-0.08126259935865576
4783.06,4881.61,4710.0,4821.43,753.429396,65.94151543390232,0.8022061190952945
4821.43,5439.99,4810.16,5430.0,1276.701482,75.92431274114065,12.62218885268478
5439.99,5846.17,5379.84,5649.98,1879.82762,78.39000535303111,4.051197053406996
5650.0,5900.0,5580.01,5869.99,970.759046,80.53692416808494,3.8939960849418975
5855.03,5922.3,5400.01,5709.99,1343.523375,74.72289883796381,-2.7257286639329914
5710.0,5788.91,5585.19,5760.02,1528.996462,75.32279091314494,0.8761836710747373
5760.0,5774.98,5508.63,5595.0,1429.869376,69.46663185807502,-2.8649206079145673
5595.0,5596.0,5037.95,5512.06,2317.804373,66.66137359508598,-1.4823949955317217
5513.0,5710.0,5490.26,5683.9,1881.722107,69.41700740079743,3.1175277482465624
5683.31,6110.0,5600.0,6010.01,1972.97722,73.8366895034201,5.737433804254133
6013.72,6171.0,5850.03,6024.97,1664.307693,74.02215636029,0.24891805504483333
6003.27,6060.0,5720.03,5950.02,1362.092216,71.29531824620916,-1.2439895966286918
5975.0,6080.0,5621.03,5915.93,1812.557715,70.03165298156146,-0.5729392506243713
5909.47,5925.0,5450.0,5477.03,2580.418767,56.21643862011928,-7.418951880769386
5506.92,5704.96,5286.98,5689.99,2282.813205,60.30795134665246,3.8882386987107997
5670.1,5939.99,5650.0,5861.77,1972.965882,63.288106344038304,3.0189859736133196
5861.77,5980.0,5649.24,5768.83,1403.706416,60.63547513255454,-1.5855279207474982
5768.79,5850.02,5630.03,5719.64,1276.754412,59.220700856637635,-0.8526858999138409
5709.98,6189.88,5648.01,6169.98,1804.778173,66.84725342038551,7.873572462602518
6133.01,6248.68,6030.0,6120.5,1473.687043,65.40001458994325,-0.8019474941571847
6120.52,6498.01,6100.0,6463.0,1511.774925,70.20808317014362,5.595948043460508
6463.0,6774.67,6338.02,6753.98,1675.615188,73.56857307167168,4.502243540151629
6753.98,7300.0,6685.1,7019.98,2503.610803,76.21034582734428,3.9384185324801146
7010.31,7346.34,6923.0,7115.04,1891.497592,77.09153996630491,1.3541349120652857
7115.02,7480.99,6901.0,7357.09,1399.191767,79.2038531383037,3.401948548426992
7357.27,7590.25,7279.02,7345.01,1207.83233,78.8132746548873,-0.1641953544132213
7345.1,7401.0,6906.0,6960.12,1763.019261,67.40750415290809,-5.240156242129013
6981.72,7198.49,6901.0,7064.04,1440.259494,68.72360491471265,1.4930777055568
7070.0,7770.02,6651.0,7303.0,2822.298802,71.56680807448743,3.3827668019999813
7303.01,7392.0,7015.0,7079.99,1913.398308,65.57556354324932,-3.0536765712720793
7079.0,7279.91,6255.01,6506.98,3254.704105,53.24214457018958,-8.093373013238725
6503.0,6797.98,6100.0,6245.05,2754.156861,48.730355781406224,-4.02536967994368
6245.05,6630.0,5325.01,5811.03,4968.483069,42.3294039817226,-6.949824260814575
5839.94,6697.47,5699.99,6465.99,2621.243039,52.474600598156485,11.270979499331446
6465.99,6684.98,6311.07,6574.99,1254.292531,53.92720381939592,1.6857434051088749
6575.99,7298.0,6575.99,7240.06,1779.605845,61.63280932952394,10.115148464104129
7240.14,7940.0,7076.0,7864.5,2331.95675,67.18257605391288,8.624790402289474
7876.98,7989.0,7451.0,7699.19,3982.395925,64.5217648503912,-2.101977239493935
7680.01,7819.99,7422.0,7761.94,3954.266477,65.08701883160758,0.8150208008894433
7761.94,8123.15,7650.33,8038.0,3867.340444,67.53742997242871,3.5565850805340027
8057.11,8319.99,7954.0,8212.0,3886.634348,69.01365584410584,2.164717591440657
8212.49,8400.0,7801.0,8119.51,4544.474016,67.26270302708306,-1.1262786166585492
8091.09,8322.68,8091.09,8205.92,3545.00571,68.07757465807165,1.0642267821580287
8233.03,8260.0,8000.0,8019.99,4093.952687,64.36507188616012,-2.265803224988794
8019.97,8369.0,7850.0,8138.0,4411.789112,65.64562838652732,1.4714482187633715
8138.99,8734.78,8090.0,8700.01,4292.623682,70.99191080082691,6.905996559351202
8700.04,9350.0,8604.72,9128.02,4147.380237,74.27524902531718,4.919649517644231
9128.0,9654.28,9112.04,9650.0,4521.625707,77.6044690227721,5.718436199745391
9650.0,9939.0,9570.5,9896.8,4917.210985,78.98903390757766,2.5575129533678576
9896.79,11300.03,8520.0,9687.88,13352.538715,74.77472543323431,-2.110985369008167
9687.88,10900.0,8850.8,9838.96,9389.574329,75.78102418771458,1.559474312233422
9837.0,10898.0,9380.0,10782.99,6134.923633,80.90655483270076,9.594814899135695
10775.04,11190.0,10620.0,10890.01,4765.439757,81.38745254733628,0.9924890962525357
10902.69,11825.0,10500.0,11165.41,5346.636524,82.60183512954174,2.5289232975910902
11165.41,11600.0,10802.0,11579.0,4663.424562,84.26248005294786,3.7042079063823063
11571.03,11853.0,11447.68,11699.99,5550.732055,84.72189688983481,1.0449088867777956
11699.99,13615.23,11665.58,13550.05,6707.946319,89.68197263906951,15.812492147429191
13541.01,16649.96,13050.0,16599.0,7487.065695,93.4538303489137,22.501392983789724
16599.0,17204.99,14015.0,15880.0,17589.013136,85.51487160352532,-4.331586240134944
15880.01,16269.3,12535.0,14656.07,13918.758687,73.99193444342923,-7.7073677581864
14664.01,15720.12,12368.0,14899.98,16553.037173,74.72291568486361,1.6642251299290978
14946.26,17470.0,14901.08,16587.97,11820.401762,79.10070422384935,11.3288071527613
16587.97,16976.45,15875.0,16349.99,9436.802411,77.073997258022,-1.4346541499653198
16349.99,16546.0,14666.56,16033.29,12416.328801,74.34408118742624,-1.9370042428160428
16030.34,16445.0,15450.0,16334.98,11616.867151,75.24363235290772,1.8816474971761865
16334.98,17991.0,16298.45,17539.83,9181.273947,78.48764802270549,7.375889043023021
17516.81,19539.0,17190.01,19102.66,4202.628709,81.81612720524933,8.910177578688039
19120.19,19798.68,18510.0,18860.02,9177.183434,79.75293371460918,-1.2701895966320875
18860.04,19300.0,17029.98,18856.25,10624.633071,79.71929587223555,-0.019989374348494682
18856.25,18950.0,16300.0,17295.2,13210.74822,67.09929053437102,-8.278687437852172
17295.2,17720.35,14777.66,16488.98,13450.496693,61.66944400479971,-4.6615245848559255
16480.52,17309.5,14022.0,15492.64,20324.2173,55.673509161165015,-6.042459873200167
15514.03,15699.34,10961.0,13326.61,36076.271175,45.35041822817424,-13.981025829038817
13326.61,14950.0,12978.18,13300.0,13141.538875,45.2394385518974,-0.1996756864649063
13300.0,13819.99,11640.0,13500.0,28557.534988,46.30304658218029,1.5037593984962516
13500.0,14300.0,12708.0,13699.34,15748.207607,47.399654689288326,1.476592592592585
13699.34,16050.0,13533.0,15689.01,15034.668104,56.86797489516129,14.52383837469542
15709.98,16498.05,14200.15,15459.99,14959.864723,55.62676511638621,-1.4597479382064238
15459.97,15539.99,13150.0,14182.11,21717.858014,49.17704064808939,-8.265723328410946
14199.14,14981.0,13850.0,14378.9,18072.008116,50.13587415653533,1.3875932424723736
14378.99,14398.85,11750.0,12440.01,19221.158039,41.773670853046944,-13.484272093136463
12345.1,14050.11,12149.98,13716.36,11768.989718,47.930496590950156,10.260039983890689
13715.65,13818.55,12750.0,13380.0,8609.915844,46.53403995747873,-2.4522540965678963
13382.16,15473.49,12890.02,14675.11,20078.092111,52.297030841229784,9.679446935724979
14690.0,15307.56,14150.0,14919.51,15905.667639,53.319580807420216,1.6654048930468068
14919.51,15280.0,13918.04,15059.54,21329.649574,53.92893797163333,0.9385696983345904
15059.56,17176.24,14600.0,16960.39,23251.491125,61.31183408632475,12.622231489142411
16960.39,17143.13,16011.21,17069.79,18571.457508,61.692319965240046,0.645032337110174
17069.79,17099.96,15610.0,16150.03,12493.125558,56.6481681211048,-5.388232661327407
16218.85,16322.3,12812.0,14902.54,26600.609912,50.60458928503593,-7.724381936132629
14902.54,15500.0,14011.05,14400.0,14315.004253,48.36603784487202,-3.372176823548201
14401.0,14955.66,13131.31,14907.09,17411.001655,50.73425396016569,3.521458333333327
14940.0,14968.68,11400.0,13238.78,33554.723751,43.642243910340405,-11.191386112245915
13238.76,14109.78,12500.0,13740.01,16417.162137,46.08092754390194,3.7860739433694057
13749.95,14580.0,13706.15,14210.0,12221.508528,48.338317361655015,3.4205943081555334
14210.0,14339.5,12569.2,13474.99,17017.894329,45.15445648799797,-5.172484166080227
13477.98,14249.99,13147.79,13539.93,14652.094705,45.49603799190446,0.48192985671975386
13500.0,13542.93,9035.0,10900.0,63401.169175,35.748840381940276,-19.49736815478367
10899.99,11680.99,9037.94,10988.79,72331.796646,36.24359102658693,0.81458715596332
10972.59,11878.82,10435.33,10961.97,48464.434937,36.15303246191183,-0.24406690818553622
10960.0,11795.0,10360.0,11474.98,34129.375421,39.27834633922696,4.679906987521409
11474.98,13099.0,11412.45,12799.94,28768.857827,46.55485786621194,11.5465124993682
12799.8,12799.8,10965.0,11530.0,41379.773426,41.4302325156323,-9.921452756809801
11530.0,11926.35,9900.24,10760.05,43752.606791,38.652211857646996,-6.677797051170864
10760.05,11399.0,9905.0,10799.18,37473.922552,38.87652676291809,0.36366002016721133
10799.14,11570.48,10500.0,11349.99,27158.587762,42.08659997714762,5.100479851247952
11349.96,11794.05,10950.21,11175.27,20839.954183,41.344856240601054,-1.539384616197892
11184.7,11643.0,10311.15,11089.0,33056.87196,40.96098787098891,-0.7719723997720029
11089.0,11650.0,10842.69,11491.0,18860.768345,43.589278778699196,3.625214176210667
11499.98,12244.0,11408.0,11879.95,16887.339524,46.08994942361501,3.38482290488209
11879.95,11975.02,11139.55,11251.0,14170.377538,42.7869167848945,-5.294214201238223
11250.11,11308.42,9900.0,10237.51,25554.372946,38.05432848097278,-9.007999288952096
10230.0,10425.85,9700.0,10285.1,18015.956805,38.398882440462394,0.46485913078473384
10285.1,10335.0,8750.99,9224.52,33564.764311,33.876592422764084,-10.31181028867002
9224.52,9250.0,8010.02,8873.03,49971.626975,32.51008451824617,-3.810387965986306
8873.03,9473.01,8229.0,9199.96,28725.000735,35.13113399579154,3.684536173099806
9199.96,9368.0,7930.0,8184.81,32014.308449,31.09317804920008,-11.034287105596096
8179.99,8382.8,6625.0,6939.99,63403.182579,26.995631295382747,-15.208905276970397
6939.63,7878.0,6000.01,7652.14,100201.500307,32.47783031408161,10.26154216360544
7655.02,8476.0,7150.01,7599.0,60778.460497,32.28301870195999,-0.6944462594777434
7599.0,7844.0,7572.09,7784.02,1521.537318,33.772543432729385,2.434794051848943
7789.9,8738.0,7789.9,8683.92,20482.910825,40.61464821037555,11.560864437655605
8683.93,9065.78,8120.0,8533.98,49381.512653,39.875442860247695,-1.726639582124212
8533.99,8549.0,7726.53,8063.88,45025.187952,37.56686369049273,-5.508566928912417
8063.82,8989.0,8053.0,8903.0,41987.85049,43.81924335498053,10.40590881808756
8903.0,8950.0,8351.0,8539.9,35454.972956,41.86547499323542,-4.078400539144111
8535.17,9489.6,8533.0,9449.99,40811.952867,48.11045224730061,10.656916357334389
9449.98,10219.5,9301.5,10000.09,52427.596715,51.50174171083184,5.821170181132462
10000.89,10323.37,9666.0,10159.98,38161.205974,52.47399764186124,1.598885610029499
10156.07,11075.07,10050.0,11039.55,41882.108407,57.51922434826535,8.657202081106451
11039.55,11274.0,10080.0,10383.43,61137.380728,52.99943502268061,-5.943358198477289
10375.01,11250.0,10270.33,11153.0,40831.417131,57.24327625049415,7.411520085366785
11147.11,11786.01,11100.59,11200.99,48153.354288,57.50098090312374,0.43028781493767987
11195.07,11304.03,10200.0,10437.6,68113.818754,52.11953732344271,-6.815379711971881
10439.02,10933.44,9679.0,9811.04,67060.166483,48.137477762753846,-6.002912546945649
9815.55,10435.0,9570.19,10131.04,57202.70237,50.22896799990482,3.2616317943867212
10131.04,10496.97,9352.0,9694.51,40888.156299,47.41959839341574,-4.308836999952625
9694.51,9847.0,9274.8,9590.0,28373.517586,46.74550064660198,-1.0780328247637083
9590.0,10444.32,9350.0,10324.0,34878.292756,51.91552703515191,7.653806047966638
10321.0,10870.0,10121.0,10569.04,30705.385123,53.53721501881336,2.373498643936478
10584.33,11098.0,10300.0,10326.76,30800.983782,51.68128743375137,-2.2923557863344324
10325.64,11060.41,10240.0,10920.0,25092.55393,55.72825254355262,5.744686620004713
10923.36,11200.0,10770.0,11039.0,23910.71009,56.51503461195081,1.0897435897435859
11038.99,11544.0,11015.01,11464.48,21287.15328,59.300115651067365,3.8543346317601257
11464.47,11565.0,11050.02,11515.0,17295.918653,59.63072756885973,0.4406654292213874
11515.0,11710.0,11415.01,11454.0,15144.231063,59.00744736436306,-0.5297438124185816
11455.0,11455.0,10555.48,10716.48,29515.572363,51.93883623364873,-6.438973284442118
10716.48,10899.0,9389.31,9910.0,50647.67108,45.51769778877583,-7.525605422676096
9910.0,10099.0,9060.0,9271.64,41109.473226,41.17815973566733,-6.441574167507569
9267.07,9410.0,8329.0,9227.0,64112.291407,40.88462034695215,-0.48146821921472016
9230.0,9490.0,8667.07,8770.22,37180.012857,37.906891162211345,-4.9504714425057
8770.22,9740.0,8450.0,9533.57,44325.973386,45.10266937011914,8.703886561568597
9533.57,9888.88,8780.0,9131.34,42230.77793,42.31967624516124,-4.219091064522518
9131.34,9474.0,8823.0,9150.0,40191.409358,42.49694112426805,0.2043511686127042
9151.92,9333.78,7900.28,8170.0,49708.094108,36.20403682628689,-10.710382513661198
8184.01,8430.0,7650.0,8240.98,52291.022277,36.93247690639297,0.868788249694008
8240.98,8611.64,7900.0,8260.0,38815.409893,37.13960401764456,0.23079779346630858
8260.0,8348.62,7721.99,7824.8,33110.206329,34.35902606033358,-5.268765133171915
7824.01,8317.4,7322.0,8189.99,59488.231711,38.51866620302755,4.667084142725697
8189.0,8705.23,8088.4,8600.0,55297.084942,42.894108082204596,5.006233218843992
8595.01,9050.0,8280.0,8909.98,44865.105835,46.021779422027336,3.6044186046511495
8909.96,9177.01,8750.6,8885.0,39972.405371,45.80406477131373,-0.2803597763406773
8884.82,9100.0,8465.1,8722.9,40617.556809,44.338253376038914,-1.8244231851435089
8720.0,8909.0,8269.0,8898.03,39991.007666,46.33635005352691,2.0077038599548347
8898.04,8999.95,8491.0,8546.86,35466.609572,43.00286436286768,-3.9466039112028173
8531.25,8669.85,8365.77,8470.15,29001.769316,42.28720717744687,-0.8975225989427793
8470.14,8514.89,7831.0,8134.23,44033.59566,39.20989277982569,-3.9659274038830516
8134.22,8215.94,7730.0,7795.51,37427.64805,36.33833504489543,-4.16413108554835
7795.51,8109.0,7728.0,7949.3,26401.33167,38.53919340139925,1.9728022926017719
7949.3,7975.0,6941.11,7090.14,54620.915125,31.903541044337377,-10.807995672574943
7090.16,7292.43,6600.1,6840.23,65306.031976,30.270864702178777,-3.524754095123661
6840.24,7223.36,6777.0,6923.91,36868.539087,31.534311362667154,1.2233506768047242
6922.0,7049.98,6430.0,6813.01,44071.430463,30.739375249817584,-1.6016961514519923
6813.01,7125.0,6765.0,7056.0,32123.560072,34.62788294997252,3.5665586869827015
7063.97,7520.0,7011.01,7405.21,37787.331811,39.854078942436686,4.949121315192739
7405.21,7427.52,6707.0,6796.1,42227.183804,34.650559978380386,-8.225425072347702
6796.1,6902.0,6566.69,6770.76,39029.73146,34.44904971270499,-0.3728609055193455
6770.0,6850.0,6500.0,6601.39,27455.01192,33.06494397309317,-2.501491708464043
6601.39,7070.0,6586.28,6895.8,32269.578267,37.74716499491765,4.45981831099207
6895.81,7109.13,6880.0,7018.0,21427.673165,39.634674545116404,1.772093158154231
7011.04,7185.0,6611.0,6782.72,34078.297206,37.29031324229749,-3.3525220860644023
6781.55,6890.0,6656.0,6843.9,22326.728095,38.31209562198284,0.9019980184940435
6839.56,6990.0,6787.0,6953.79,23997.871177,40.1969613307926,1.6056634375136936
6953.78,8012.23,6743.2,7923.0,64861.595987,53.64889902880489,13.937866976138192
7922.99,8233.39,7732.0,7877.41,55044.523148,53.04447992783309,-0.5754133535277095
7877.48,8186.0,7810.0,7999.01,31621.286357,54.51638895803504,1.5436545768215737
8004.0,8429.54,7999.02,8355.0,27946.720444,58.607188059939375,4.450425740185349
8355.07,8419.0,7867.0,8064.92,36664.069715,54.319953215236154,-3.4719329742669003
8064.92,8173.7,7825.4,7885.02,32152.603567,51.78967856418132,-2.2306482891336743
7890.96,8236.43,7868.0,8173.0,26969.04457,55.373275347445144,3.652241845930626
8173.99,8296.0,8080.0,8278.0,27113.847464,56.63886073080333,1.2847179738162184
8273.84,8930.0,8177.09,8856.98,39795.337485,62.88861012292465,6.994201497946362
8852.12,9035.0,8565.0,8915.31,40872.229909,63.46001427246542,0.6585766254411762
8915.31,9020.67,8727.68,8787.02,29458.25348,61.22713312442896,-1.4389852960805527
8785.7,8985.0,8745.0,8934.01,25838.114709,62.84043532898089,1.6728083013353823
8934.0,9731.01,8922.0,9619.99,46268.790106,69.26727211933881,7.678298994516464
9618.96,9759.82,8730.0,8869.99,81110.037589,57.5482075366743,-7.7962659004843005
8869.99,9307.48,8651.62,9266.0,43300.304245,61.27383109503236,4.464604807897188
9267.03,9395.0,8889.0,8915.35,37241.347036,56.542027699983045,-3.784265055039926
8915.35,9427.48,8870.0,9348.0,34759.62842,60.58635086328929,4.852866124156652
9348.0,9570.51,9163.74,9419.0,38149.850035,61.2240923768325,0.7595207531022607
9417.04,9458.64,9124.99,9246.01,35002.033875,58.7305902614598,-1.8366068584775408
9246.01,9248.99,8800.49,9071.48,41018.463633,56.24184350845536,-1.8876250404228467
9071.48,9268.0,8970.2,9247.84,26123.543961,58.170749697136934,1.944114962497867
9247.81,9844.0,9168.4,9750.0,38768.388288,63.151538814063045,5.430024740912476
9750.0,9830.04,9520.85,9713.99,28681.588879,62.5761090551453,-0.3693333333333326
9714.0,10020.0,9682.0,9864.0,24990.018345,64.04584475397853,1.544267597557747
9863.99,9970.0,9417.03,9659.01,27690.351559,60.546577971439326,-2.078163017031631
9661.02,9689.67,9181.0,9365.0,33787.640012,55.834596361866936,-3.0438937323804427
9365.0,9475.7,9060.54,9187.56,25533.831889,53.14639435901492,-1.8947143619861273
9178.0,9390.0,8965.0,9310.0,25673.524899,54.7648148454303,1.3326715689475854
9310.0,9395.12,8970.0,9002.2,25055.063718,50.08147731598648,-3.306122448979587
9002.21,9016.8,8341.0,8400.0,48227.048061,42.43539598720376,-6.689475905889674
8405.94,8646.88,8153.0,8465.94,40241.32081,43.453426857648004,0.7850000000000135
8475.44,8763.36,8298.0,8679.71,25632.869362,46.741752331573586,2.5250592373676106
8679.71,8879.99,8277.0,8663.34,37389.666533,46.518661193559396,-0.1886007712239124
8663.37,8859.99,8401.3,8462.0,28126.956136,43.75268698181957,-2.324045922242457
8462.0,8488.0,8083.01,8330.0,31130.718908,41.98992152010947,-1.5599149137319746
8330.0,8464.0,7979.0,8041.46,25439.844799,38.352449284122756,-3.463865546218492
8038.82,8273.21,7911.9,8239.81,23476.158251,42.067684961864906,2.4665918875428128
8238.01,8390.8,8095.73,8233.49,17193.424276,41.980870607502546,-0.07670079771256999
8233.49,8609.0,8163.9,8526.98,19957.057109,47.40860436244187,3.564588042251815
8526.97,8595.31,8305.0,8381.24,21516.596486,45.14982634217898,-1.7091631503768023
8386.89,8400.18,7935.11,7977.11,23710.902858,39.52606397998694,-4.821840205029327
7977.12,8031.9,7425.0,7501.95,42910.666774,34.14143147068929,-5.956543159114014
7501.95,7730.73,7266.99,7575.01,37845.446595,35.59428352902812,0.9738801245009698
7578.99,7649.55,7308.15,7457.0,26739.95664,34.278878386810014,-1.557885732164055
7456.99,7620.0,7300.0,7333.96,19464.086071,32.91316030245089,-1.649993294890706
7334.0,7400.0,7231.11,7338.99,18706.945515,33.03062761469383,0.06858504818678668
7338.99,7437.0,7058.02,7099.0,27219.438963,30.304209251186997,-3.2700684971637806
7099.0,7540.0,7032.95,7461.29,39407.21183,38.550219876288814,5.103394844344278
7467.98,7569.0,7260.5,7375.96,32041.583623,37.427030985636975,-1.1436360200447915
7382.07,7699.0,7327.51,7485.01,30776.063102,39.839415833979125,1.4784516185011976
7485.01,7608.55,7355.54,7521.01,28259.124078,40.65284778683946,0.48096128128085613
7521.01,7697.33,7437.0,7640.03,26720.690219,43.37863318592947,1.5825002227094487
7636.81,7786.69,7600.0,7714.26,27505.158951,45.073054566223576,0.9715930434828213
7714.26,7760.52,7446.5,7487.0,32258.835115,41.02524152219711,-2.9459727828722415
7487.0,7679.49,7358.0,7625.0,31722.973384,44.2965842719183,1.8431948711099322
7626.64,7699.0,7467.05,7658.84,27229.991898,45.1007804411051,0.4438032786885371
7658.79,7765.0,7620.0,7691.08,25062.227202,45.902107634062354,0.4209514756803978
7691.08,7703.5,7531.0,7603.44,23396.804671,44.02107482172684,-1.139501864497583
7603.44,7683.98,7450.0,7491.73,19339.885176,41.67667758462817,-1.4692034131919218
7491.73,7491.73,6622.81,6764.99,52342.020032,30.35192931715115,-9.70056315430481
6765.0,6922.0,6610.0,6872.0,34552.162303,33.229017774161214,1.5818205200599067
6872.0,6890.51,6435.0,6530.0,36722.211191,29.092694314556237,-4.976717112922002
6530.0,6627.6,6118.68,6292.78,46185.5181,26.6176833758344,-3.6327718223583494
6292.78,6720.0,6260.0,6635.98,44478.130837,35.206010204098824,5.453869355038621
6638.67,6666.66,6362.31,6388.9,30018.329905,32.27721999329112,-3.7233385272408936
6380.01,6560.0,6320.86,6483.98,22277.241147,34.53417229442365,1.488206107467649
6482.5,6589.03,6422.0,6449.61,19847.247688,34.09187575372715,-0.5300756634042614
6444.06,6794.38,6380.0,6712.46,31821.434995,40.38063501388864,4.0754402204164375
6711.39,6841.74,6653.0,6741.21,24311.421143,41.0432693882261,0.4283079526730793
6740.0,6817.23,6551.81,6761.51,26359.752452,41.53736147622283,0.3011328826723947
6763.21,6795.0,6672.57,6718.84,25428.854048,40.76403485637494,-0.6310720534318581
6717.69,6733.97,5918.94,6045.0,52157.370833,30.961046036527268,-10.029112168171894
6045.92,6260.0,6008.48,6149.98,26622.788589,33.63855919492287,1.7366418527708705
6149.98,6259.8,5750.0,6136.97,47445.998955,33.46534315505953,-0.2115454033996711
6137.95,6350.0,6061.97,6252.0,39164.515306,36.575117643698,1.8743777466730283
6252.0,6272.54,6035.0,6070.78,19377.240484,33.88788578620157,-2.898592450415871
6065.89,6190.43,5971.0,6133.73,19225.671098,35.65636235266367,1.0369342983932883
6134.73,6173.01,5827.0,5853.98,30585.266026,31.609694111436152,-4.5608463365684475
5851.01,6300.0,5780.0,6197.92,33911.287278,40.54386965765805,5.87531901373084
6197.92,6528.99,6186.03,6390.07,37919.61284,44.87638409492713,3.100233626765103
6391.08,6441.06,6251.0,6356.81,27562.965974,44.27497738939927,-0.5204950806485531
6360.82,6685.0,6271.62,6615.29,36230.452264,49.8947998346004,4.066190431993388
6615.29,6679.35,6463.01,6513.86,38657.781691,47.85528705639431,-1.5332661153176996
6511.01,6784.92,6441.11,6586.98,23571.892777,49.45915313152999,1.1225294986382917
6585.53,6712.0,6453.33,6529.2,35071.972898,48.197589453839996,-0.8771849922119102
6529.2,6648.54,6425.0,6609.78,29397.094748,50.10885224375495,1.2341481345340855
6609.79,6818.16,6508.88,6756.98,23973.876886,53.48505251567987,2.2270030167418575
6753.48,6780.0,6667.44,6712.1,24622.947794,52.32247293963064,-0.6642020547640959
6712.1,6802.06,6612.24,6662.12,26732.40655,50.9931509228534,-0.7446253780486023
6662.78,6681.0,6263.0,6296.91,38560.672702,42.496851923123536,-5.481888648057975
6296.91,6406.0,6278.99,6378.07,28715.498487,44.701871422246754,1.2888861362160053
6378.07,6380.28,6070.0,6250.57,31306.663348,41.978537199137484,-1.9990373263385375
6251.4,6350.0,6110.0,6214.57,26375.325286,41.21503911021729,-0.5759474735904102
6214.57,6335.0,6178.0,6251.99,17783.071999,42.38798951704654,0.6021333736686563
6250.9,6395.0,6225.4,6353.01,22979.211508,45.54681042900078,1.6158055275200534
6354.15,6747.3,6330.4,6723.35,36204.87708,55.236574963917526,5.829362774495861
6723.33,7468.99,6652.04,7317.44,52105.423459,65.76190636344826,8.836220039117393
7317.44,7588.08,7225.38,7381.9,59487.64345,66.67743849445533,0.8809091704202521
7381.88,7576.28,7270.0,7466.21,41218.256437,67.88697425841622,1.1421178829298828
7468.86,7700.0,7273.0,7337.53,46140.313447,64.06475038569755,-1.7234982675279786
7337.47,7458.47,7211.0,7398.78,28886.490291,65.07278027282258,0.8347495683152184
